Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock,Product Sub Group,Product Group
02112-15123,SCREW,,2.71,,,2.18,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112-36083,SCREW,,22.1,,,17.79,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112-7610A,SCREWWINDOW RGLTR BASE,,24.4,,,19.64,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M04083,.WASHER,,8.31,,,6.69,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M04087,SCREW,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
02112M05083,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M0512A,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M05306,.SCREW,,8,,,6.44,,10,,MGP,MARUTI,,,,,,,,,,,,84099199,,,
02112M06123,SCREWRR.DOOR SASH LR.,,1.5,,,1.21,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M0612A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,73181110,,,
02112M06163,SCREWBRAKE DISC,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M0616A,SCREWSPDOM CABLE,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M36083,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M7610A,SCREW,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M76123,SCREWWINDOW REGULAT,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M7612A,SCREW,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02112M7616A,SCREW,,4,,,3.22,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122-04123,SCREW GLOVE BOX LOCK,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122-05123,SCREW,,17.44,,,14.04,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122-06123,SCREW,,12.77,,,10.28,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122-06163,SCREW 6X16,,14.99,,,12.07,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122-56163,SCREW,,22.1,,,17.79,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M0412A,SCREW,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M04203,SCREW,,2.5,,,2.01,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M0420A,SCREWRR DOOR WINDOW LOCK,,1,,,0.81,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M05103,SCREW,,2.5,,,2.01,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M0512A,SCREW,,1,,,0.81,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M05203,SCREW,,0.92,,,0.74,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M0612A,SCREW GUIDE RAIL FRONT,,2,,,1.61,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M06163,SCREWBRAKE DISC,,1.38,,,1.11,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02122M0616A,SCREWOIL PUMP PLATE,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02132-04205,SCREW,,1,,,0.81,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02132-05105,.SCREW,,1.03,,,0.83,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02132-05205,SCREW,,0.89,,,0.72,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-04103,   SCREW,,17.7,,,14.25,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-0410A,SCREW,,30,,,24.15,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
02142-0412A,SCREWLID KNOB,,14.81,,,11.92,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-05083,SCREWFRONT WINDOW,,10.5,,,8.45,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-05124,SCREW,,3.02,,,2.43,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-05163,SCREWEPS CONTROLLER,,2.36,,,1.90,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-06103,SCREW,,0.61,,,0.49,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-06123,SCREW,,11.56,,,9.31,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-06163,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-06203,SCREW,,0.87,,,0.70,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142-06357,SCREW (6X35),,1.81,,,1.46,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0412A,SCREW GLOVE BOX LOCK,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0508A,SCREWTUNER,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M05103,SCREWFILLER NECK CLAMP,,1.5,,,1.21,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0512A,BOLT,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M05163,MOUNTING SCREW,,0.92,,,0.74,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0516A,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M06103,SCREW,,0.49,,,0.39,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0610A,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M06123,SCREWWATER PROOF,,1.5,,,1.21,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0612A,SCREW,,2,,,1.61,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M06163,SCREW,,2.5,,,2.01,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
02142M0616A,SCREW (6X16),,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0620A,SCREW,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02142M0635A,SCREW,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02162-0508A,BOLTVSV,,39,,,31.40,,10,,MGP,MARUTI,,,,,,,,,,,,73181190,,,
02162-0516A,SCREW,,30,,,24.15,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
02162M0516A,SCREWOUT REAR VIEW MIRROR,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
02162M0612A,BOLTENG HARN BODY,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02162M0616A,BOLT,,4,,,3.22,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
02162M0616E,SCREW FUEL BOX INNER,,7,,,5.64,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
02162M0625A,BOLT4 WAY JOINT,,5,,,4.03,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03111-0410A,SCREWASHTRAY,,29.5,,,23.75,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03111-04165,SCREW,,6.15,,,4.95,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03111-05103,SCREW,,14,,,11.27,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03111-0510A,SCREW,,34,,,27.37,,1,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03111-06253,SCREW,,20.5,,,16.50,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03111-0625A,SCREW,,43,,,34.62,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03111M04103,SCREW,,1.75,,,1.41,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03112-0416A,SCREW,,42,,,33.81,,1,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03112-05253,.SCREW,,34.68,,,27.92,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03112-05259,.SCREW,,59,,,47.50,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03112-0525B,SCREW,,60,,,48.31,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03112M04165,.SCREW,,6,,,4.83,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03112M0616A,.SCREW(SX4 MINOR 2009),,5,,,4.03,,1,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03121M04166,.SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03121M05163,SCREWINSTPN CLUSTER,,0.5,,,0.40,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03121M0516A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-04085,SCREW,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-04123,SCREW,,2.71,,,2.18,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-04128,SCREWBRACCKET TRIM,,3.15,,,2.54,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-04163,SCREW,,1.83,,,1.47,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-05125,SCREW 5X12,,2.8,,,2.25,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-05165,SCREW (AT),,14.97,,,12.05,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-06123,SCREW,,3.87,,,3.12,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141-06163,SCREW,,1.01,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M04083,SCREW,,1.38,,,1.11,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M0408A,SCREWCOMB SW,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M04128,SCREW,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M0412A,SCREW,,1,,,0.81,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M0416A,SCREW(SX4 MINOR 2009),,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M0512A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M05165,.SCREW,,6.5,,,5.23,,50,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03141M0516A,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M05203,SCREW FR.FENDER LINING,,3,,,2.42,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M06123,SCREW,,0.84,,,0.68,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M0612A,SCREW,,2,,,1.61,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03141M0616A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03211-06163,SCREW,,5.35,,,4.31,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03211M05123,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03211M0512A,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03211M0616A,SCREWWINDOW CUSH,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03211M0625A,SCREW,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241-04126,SCREW,,4.34,,,3.49,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241-05086,SCREW,,10.1,,,8.13,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241-05123,SCREW,,1,,,0.81,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241-05163,SCREW,,7.3,,,5.88,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241-06126,SCREW,,1.44,,,1.16,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241-06255,SCREW,,10.66,,,8.58,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M04123,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M0508A,SCREW,,1,,,0.81,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M0510A,SCREW,,3,,,2.42,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M05123,SCREW,,1.5,,,1.21,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M0512A,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M0516A,SCREW,,6,,,4.83,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M0612A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03241M0625A,SCREW,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03511M05163,SCREW,,1.38,,,1.11,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03511M05166,.SCREW,,13.4,,,10.79,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03511M0516A,SCREW,,1,,,0.81,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03512M04259,.SCREW,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03521-05163,SCREW,,21.45,,,17.27,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03521-0516A,SCREW,,34,,,27.37,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03521M05163,SCREW,,0.72,,,0.58,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03521M0516B,SCREW,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541-04126,SCREW,,13.4,,,10.79,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541-05103,SCREW   5X10,,13.4,,,10.79,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541-05123,SCREW STAY,,2.71,,,2.18,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541-05165,SCREW,,13.4,,,10.79,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541-0516A,SCREW,,55,,,44.28,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
03541-05203,SCREW,,0.94,,,0.76,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M0410A,SCREW,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M0412A,SCREW,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M05103,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M0510A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M0512A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M0516A,SCREW,,2,,,1.61,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M0520A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
03541M0616A,SCREW,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111-25126,COTTER PIN,,12.98,,,10.45,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111-25186,COTTER PIN,,25,,,20.13,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111-2520A,CLIPBRAKE MASTER PIN,,29,,,23.35,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111-30206,COTTER PIN,,2.19,,,1.76,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111-30306,COTTER PIN,,3.15,,,2.54,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111-40206,COTTER PIN,,16.07,,,12.94,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111-40306,COTTER PIN,,3.02,,,2.43,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M2020A,PIN,,1,,,0.81,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M25158,COTTER PIN,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M25186,COTTER PIN,,0.92,,,0.74,,10,,MGP,MARUTI,,,,,,,,,,,,73182400,,,
04111M2518A,COTTER PIN,,1,,,0.81,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M30206,COTTER PIN,,0.5,,,0.40,,100,,MGP,MARUTI,,,,,,,,,,,,73182400,,,
04111M3020A,PIN,,1,,,0.81,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M30256,COTTER PIN,,0.92,,,0.74,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M3025A,COTTER PINTENSION ROAD,,1,,,0.81,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M40206,COTTER PIN,,1,,,0.81,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04111M40306,COTTER PIN,,0.92,,,0.74,,100,,MGP,MARUTI,,,,,,,,,,,,73182400,,,
04111M4030A,PININTERMEDIATE ARM SPLI,,0.92,,,0.74,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04211-09109,PIN,,55,,,44.28,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04211-13149,PIN,,5,,,4.03,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04211M09109,PIN,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04211M13149,KNOCK PIN,,5,,,4.03,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04211M13189,PINCYLINDER HEAD DOWEL,,6,,,4.83,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04221-05109,PIN,,2.51,,,2.02,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04221M04089,PIN,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87149990,,,
04221M05109,PINCAMSHAFT PULLEY DOWEL,,5,,,4.03,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
04221M06129,PIN  (MT),,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
06111-12004,BALL,,20.5,,,16.50,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
06111M06004,BALL,,1,,,0.81,,100,,MGP,MARUTI,,,,,,,,,,,,84829900,,,
06111M07004,BALLGEAR SHIFT LOCATING,,4,,,3.22,,2,,MGP,MARUTI,,,,,,,,,,,,84829900,,,
06111M10004,BALL,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,84821020,,,
06111M12004,BALL,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,84829119,,,
06112-10004,BALL10/32 AKS,,15.62,,,12.58,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
06112M12004,BALL,,5,,,4.03,,10,,MGP,MARUTI,,,,,,,,,,,,84829900,,,
07120-0616A,BOLT,,57,,,45.89,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
07120M0620A,BOLT,,2.5,,,2.01,,1,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
07130-06163,BOLTROCKER SHAFT,,45.57,,,36.69,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
07130-0625A,.BOLT,,56,,,45.09,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
07130M0616A,SCREW,,5.5,,,4.43,,50,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
07130M0625A,BOLTOIL PAN NO.2,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,73181500,,,
07130M0830A,BOLTROCKER SHAFT,,8,,,6.44,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08113-60070,BEARING DIFF SIDE R,,195,,,156.99,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08113-62047,BALL BEARING 20X47X14,,111,,,89.37,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08113M62047,BALL BEARING 20X47X14,,150,,,120.77,,1,,MGP,MARUTI,,,,,,,,,,,,84821011,,,
08113M63040,BEARINGT/M COUNTER SHAFT REAR,,150,,,120.77,,1,,MGP,MARUTI,,,,,,,,,,,,84821011,,,
08123M62057,BEARINGFRONT WHEEL INNER,,155,,,124.79,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08133-60007,BEARING  (MT),,141.68,,,114.07,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08133M63057,BEARINGINPUT SHAFT RIGHT,,292,,,235.09,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08143-62070,BEARING,,255,,,205.30,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08163-63040,BEARING LH,,176.15,,,141.82,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08163M63040,BEARING LH,,175,,,140.89,,1,,MGP,MARUTI,,,,,,,,,,,,84821011,,,
08163M63140,BEARING LH,,161,,,129.62,,1,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08173-63060,BEARINGFRONT,,1160,,,933.92,,1,,MGP,MARUTI,,,,,,,,,,,,84828000,,,
08211-15261,THRUST WASHER,,7.69,,,6.19,,10,,MGP,MARUTI,,,,,,,,,,,,73182200,,,
08211-30401,WASHERTHRUST,,6.28,,,5.06,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08211M15261,THRUST WASHER,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,73182200,,,
08212-14301,WASHER,,18.01,,,14.50,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08212M08182,WASHERT/M CONT CABLE FRONT,,1.5,,,1.21,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08212M14301,WASHER,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08221-25356,WASHER (T:0.8),,3.59,,,2.89,,25,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08221-30362,SHIMNO.1 (T:0.05),,23.34,,,18.79,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08221-30383,SHIM,,8,,,6.44,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08221M25356,WASHER (T:0.8),,7,,,5.64,,25,,MGP,MARUTI,,,,,,,,,,,,73182200,,,
08221M30404,SHIMDRIVE BEVEL PINION T 0.2,,2,,,1.61,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-00053,.NUT,,23.6,,,19.00,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-00063,NUT,,18.61,,,14.98,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-00083,NUT,,0.81,,,0.65,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-00103,NUT,,18.61,,,14.98,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-00123,NUT,,27.01,,,21.75,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-11056,NUT,,6.45,,,5.19,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-11063,NUT,,11.56,,,9.31,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-11106,NUT,,3.71,,,2.99,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-11123,NUT,,3,,,2.42,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310-12083,NUT,,0.81,,,0.65,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310M00053,.NUT,,5.5,,,4.43,,10,,MGP,MARUTI,,,,,,,,,,,,85119000,,,
08310M0006A,NUT,,1,,,0.81,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310M00083,NUT,,4.5,,,3.62,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310M00083B,NUT,,19,,,15.30,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310M0008A,NUT,,10,,,8.05,,10,,MGP,MARUTI,,,,,,,,,,,,87083000,,,
08310M00103,NUT,,4,,,3.22,,20,,MGP,MARUTI,,,,,,,,,,,,73181600,,,
08310M0010A,NUT,,4,,,3.22,,20,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08310M00123,NUTTRAILING ARM FR.,,5.5,,,4.43,,10,,MGP,MARUTI,,,,,,,,,,,,73181600,,,
08310M0012A,NUT,,4,,,3.22,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08313-20083,NUT,,31,,,24.96,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08313-2008B,NUT,,71,,,57.16,,10,,MGP,MARUTI,,,,,,,,,,,,73181600,,,
08314-31148,NUT 14 MM,,14,,,11.27,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08314-41123,NUT,,5.5,,,4.43,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08314-41163,NUT,,5.14,,,4.14,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08314-41186,NUT 18MM,,8,,,6.44,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08314M40123,NUTTIE ROD END CASTLE,,9.5,,,7.65,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08314M4012A,NUT,,8,,,6.44,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08314M40163,NUT,,10,,,8.05,,10,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08314M4018A,NUTINTERMEDIATE ARM,,8,,,6.44,,10,,MGP,MARUTI,,,,,,,,,,,,73181600,,,
08315M01069,NUT RR.SEAT BACK STRIKER,,0.85,,,0.68,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08316-00083,NUT,,24.41,,,19.65,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08316-10063,NUT,,23.26,,,18.73,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08316-1006A,NUTRR FOG LAMP,,69,,,55.55,,10,,MGP,MARUTI,,,,,,,,,,,,73181600,,,
08316-1008A,NUT,,40,,,32.20,,10,,MGP,MARUTI,,,,,,,,,,,,73181600,,,
08316-10103,NUT,,24.41,,,19.65,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08316-1010A,NUT,,49.5,,,39.85,,50,,MGP,MARUTI,,,,,,,,,,,,73181600,,,
08316-1010C,NUTENG RH MTG,,105,,,84.54,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08316-16063,NUT,,6.45,,,5.19,,100,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08316-16083,NUT,,2.3,,,1.85,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
08316-16103,NUT,,8.11,,,6.53,,50,,MGP,MARUTI,,,,,,,,,,,,87089900,,,
