Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock
10005118,TG CASE STRAIGHT HOSE 125KVA,,186,32,,126.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40093100,
10005119,STRAIGHT HOSE WAT OUT PIPE 125KVA,,220,32,,149.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10005120,STRAIGHT HOSE CAC 125KVA,,828,32,,563.04,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10005121,PIPE(CAC TO ENG) 101HP 6DTI HAR,,667,32,,453.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005122,PIPE(ENG TO CAC) 101HP 6DTI HARV,,1020,32,,693.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005123,PIPE COOLANT(ENG TO RAD) 101HP 6DTI HARV,,387,32,,263.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005124,PIPE COOLANT (RAD TO ENG)101HP 6DTI HARV,,734,32,,499.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005148,FUEL SHUT OFF ELEC.COIL 12V WITH 8 SEC,,5250,32,,3570,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005149,FUEL SHUT OFF ELEC.COIL 24V WITH 8 SEC,,5140,32,,3495.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099112,
10005150,HWT SW NO/NC TYPE 5A RATING CONTACT CHAN,,1260,32,,856.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005164,A FRAME SUPPORT 160/180PS MAR,,255,32,,173.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10005168,Pipe Ã TC Compressor Outlet,,2320,32,,1577.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10005208,Drive gear - Sea Water Pump,,4750,32,,3230,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005259,Sea Water Pump Housing Gasket,,61,32,,41.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005260,Sea Water Pump Gasket - SW Pump Side,,24,32,,16.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005263,Sea Water Mtg Adaptor,,2860,32,,1944.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005272,Hose Reducer 90deg. Elbow 36mm to 38mm,,266,32,,180.88,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10005277,HEAT SHIELD 180PS MAR,,15580,32,,10594.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10005292,PIPE CAC TO ENG,,1000,32,,680,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005301,PIPE AIR CLEANER,,2910,32,,1978.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10005302,HOSE REDUCER,,497,32,,337.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10005303,BKT MTG AIR CLEANER,,1700,32,,1156,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005330,Hose 1 - HE to Engine,,371,32,,252.28,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10005331,Hose 2 - HE to Engine,,392,32,,266.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10005332,Pipe 1 - HE To Engine,,1250,32,,850,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005333,Pipe 2 - HE To Engine,,745,32,,506.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005334,Hose 3 - Engine To HE,,1590,32,,1081.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40093100,
10005335,Pipe 3 - Engine To HE,,683,32,,464.44,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10005349,Engine 6DTI CAC inletpipe Turbo TO CAC,,1190,32,,809.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005350,Engine 160kva heat shield kit 6DTI,,17020,32,,11573.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005398,PIPE COOLANT(ENG TO RAD),,993,32,,675.24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005399,PIPE COOLANT(RAD TO ENG),,1160,32,,788.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005401,PIPE(CAC TO ENG),,691,32,,469.88,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005417,PIPE AIR CLEANER CONN,,3280,32,,2230.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84219900,
10005421,KIT AIR INTAKE SYSTEM (H6 IEGR),,23250,32,,15810,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10005430,HOSE REDUCER 125KVA,,256,32,,174.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40093100,
10005441,ADAPTOR(NPT) OIL PRESSURE SENSOR,,134,32,,91.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005453,Gasket - HE Engine Inlet,,48,32,,32.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005454,Gasket - HE Engine Outlet,,57,32,,38.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005455,Gasket - CAC Air Outlet,,51,32,,34.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005456,Gasket - CAC SW Side,,51,32,,34.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005468,ADAPTOR BRASS,,7000,32,,4760,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10005496,EXPANSION BELLOW 600KVA,,28270,32,,19223.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10005506,Remote Accelerator pedal,,25190,32,,17129.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099112,
10005512,PIPE CAC INLET,,1140,32,,775.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005514,DISTANCE PIPE,,824,32,,560.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005526,BASE FRAME ASSY N6 MAR,,70030,32,,47620.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10005529,Air cleaner Assly,,3840,32,,2611.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10005551,N6-MRN engine to ecm W/H,,4950,32,,3366,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005552,N6-MRN W/H Remote,,26160,32,,17788.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005553,N6-MRN TB - ECM Mtg,,19600,32,,13328,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005554,N6-MRN CP Engine room,,19270,32,,13103.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005558,Water Pump,,43500,32,,29580,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005562,AIR INTAKE ASSY 101HP H6ETIC3D HARVESTOR,,20370,32,,13851.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10005573,AIS KIT PLASTIC W/O RAINHOOD 160KVA,,19980,32,,13586.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10005575,SLEEVE RUBBER,,163,32,,110.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84219900,
10005596,AIS KIT PLASTIC-W/O RAIN HOOD 63/83KVA,,11540,32,,7847.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10005597,AIR CLEANER ASSY25.4CM  PLASTIC,,8370,32,,5691.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10005600,PIPE AIR INTAKE,,2330,32,,1584.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10005605,RADIATOR,,71600,32,,48688,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10005606,AIR FILTER SAFETY-CPCB II,,1570,32,,1067.6,,6,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10005607,AIR FILTER PRIMARY-CPCB II,,4860,32,,3304.8,,6,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10005635,Belt N6 Marine,,4570,32,,3107.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005636,Pulley Waterpump,,3030,32,,2060.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005637,EXP BELLOW N6 MAR,,16100,32,,10948,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10005674,HOSE AIR COMPRESSOR,,1880,32,,1278.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73181900,
10005691,FPTO Pulley,,8470,32,,5759.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10005732,PIPE-CAC INLET,,1400,32,,952,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099112,
10006081,Gasket Ã Exhaust Water Pump,,39,32,,26.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10006082,Wiring Harness N6-Marine INTF RCP,,41150,32,,27982,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85443000,
10006094,pipe Assembly 2 Powder coated,,2390,32,,1625.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10006095,Hose Straight EPDM Rubber,,275,32,,187,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10006096,Hose Reducer EPDM Rubber,,774,32,,526.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10006152,Bracket - Stay,,365,32,,248.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10006165,Solenoid Assly With Mounting Bkt,,5460,32,,3712.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85365090,
10006169,Gasket 1 Ã Turbo Outlet,,1740,32,,1183.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10006170,Gasket 2 Ã Turbo Outlet,,1740,32,,1183.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10006287,BUSH-FLYWHEEL,,251,32,,170.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10006350,Kit 2 - Water Supply Connection,,10460,32,,7112.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10006351,AIR INTAKE KIT 101HP BSIII,,19770,32,,13443.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10006368,Adaptor M22x1.5(3.81CM) to 1/2(1.27CM)NP,,784,32,,533.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10006482,FUEL PIPE,,527,32,,358.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10006681,Base Frame 120PS_1,,52920,32,,35985.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10006686,Bracket Sea Water Pump,,3810,32,,2590.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10006688,Pipe CAC Intake,,2220,32,,1509.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089200,
10006690,Pipe Turbo to CAC In,,759,32,,516.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089200,
10006707,Muffler,,14730,32,,10016.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10006708,Assembly - Sea Water Piping,,30110,32,,20474.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10006710,Fuel Hose and Fittings,,1250,32,,850,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87169010,
10006973,Coolant Temp Switch 3Pt (C9282),,1080,32,,734.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007005,GEN-SET CONTROL UNIT Ã AL 4522,,21880,32,,14878.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007086,Radiator 125kVA,,75790,32,,51537.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007088,Radiator 4DTIG2 82.5kVA,,62110,32,,42234.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007100,Fan-Pusher-32in,,12050,32,,8194,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007102,Adaptor Ã Fan,,2950,32,,2006,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007104,Support Base Frame N6 Marine,,2310,32,,1570.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007105,Pipe - SWP To CAC,,5975,32,,4063,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10007106,Pipe - CAC To HE,,6160,32,,4188.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007107,Pipe - Heat Ex side,,2660,32,,1808.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007108,Adaptor - Heat Exchanger,,1210,32,,822.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10007114,Head and Bypass Filter Assembly,,7790,32,,5297.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84212300,
10007136,Assembly Air Cleaner,,6636,32,,4512.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007138,Assembly Pre-cleaner,,4098,32,,2786.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007139,Pipe Outlet,,1230,32,,836.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10007140,Hose Reducer 5in-to-4in,,416,32,,282.88,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10007142,Fan 24in-10Blade-Pusher,,5650,32,,3842,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099949,
10007143,Temp Gauge electronic,,4610,32,,3134.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,90268010,
10007148,PIPE-ENG-TO-CAC-101HP-H6,,1260,32,,856.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007149,PIPE-COOLANT-ENG-TO-RAD-101HP-H6,,589,32,,400.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007150,PIPE-COOLANT-RAD-TO-ENG-101HP-H6,,881,32,,599.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007172,V - Band Clamp TC Comp Pipe,,463,32,,314.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007173,ELEC. HR. RPM METER,,2900,32,,1972,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,90291090,
10007203,Fan 24inch-9-Blade-Puller,,5780,32,,3930.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007205,Fan 610mm-24in-7Blade-Pusher-Plastic,,4700,32,,3196,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007206,Fan 558mm-22in-7Blade-Pusher-Plastic,,4720,32,,3209.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007223,Bracket Air cleaner OC43,,2650,32,,1802,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007224,AIS & Air Cleaner OC43,,24420,32,,16605.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007295,"1"" HOSE ADAPTOR REDUCER",,5870,32,,3991.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007296,"1"" HOSE SAE100 R3",,965,32,,656.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007297,MTG BKT HOSE SUPPORT,,762,32,,518.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007299,MTG BKT SWF_120PS,,1350,32,,918,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007327,radiator,,65100,32,,44268,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007329,Filter Element 2 Micron Stanadyne,,2026,32,,1377.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007330,Filter Element 30 Micron Stanadyne,,1593,32,,1083.24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007350,TEMPERATURE SENSOR-COOLANT,,945,32,,642.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85365090,
10007356,Kit - Layout AirIntake-MHA N6 Marine,,13000,32,,8840,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10007381,Assembly Air Cleaner - W04D Leyboat,,9630,32,,6548.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007422,AIR FILTER  PRIMARY - MARINE,,5530,32,,3760.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007423,AIR FILTER  SAFETY - MARINE,,2220,32,,1509.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007426,Foot Rear - Engine Mounting - N6 Mar,,3710,32,,2522.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007428,Fuel hose-In - Out - 250 N,,3610,32,,2454.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40112090,
10007429,Hose Breather - N6,,2430,32,,1652.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,39173100,
10007456,Expansion Tank N6 Marine,,4440,32,,3019.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007458,AIR FILTER PRIMARY-N4,,8600,32,,5848,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84212300,
10007459,FILTER ELEMENT-SAFETY N4,,2950,32,,2006,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84212300,
10007464,Harness Wiring 12V 10-30kVA Genset,,4200,32,,2856,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85443000,
10007490,LUBE OIL FILTER SPIN-ON,,4020,32,,2733.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84212300,
10007495,Engine WH 40 -82.5 kVA Sedemac Gov CPCB,,6750,32,,4590,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85443000,
10007496,ENGINE WIRING HARNESS-160kVA-CPCB II,,8740,32,,5943.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85443000,
10007519,PIPE WATER OUTLET (ENG OUT TO RAD IN 82.,,548,32,,372.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10007520,PIPE WATER INLET (RAD OUT TO ENG IN 82.5,,674,32,,458.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10007521,Reducer Hose TG case 82.5 KVA CPCBII,,162,32,,110.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10007525,RADIATOR,,50470,32,,34319.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007527,RADIATOR ASSY 125 KVA,,64650,32,,43962,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007531,Banjo & Banjo Bolt M18 X 1.5mm,,570,32,,387.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007538,KIT AIR INTAKE SYSTEM 40KVA CPCBII,,7780,32,,5290.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007539,Assembly Air Cleaner 40KVA CPCBII,,5050,32,,3434,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007540,Pipe Air Intake 40KVA CPCBII,,1031,32,,701.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
10007541,Primary Filter AC-039-001,,3461,32,,2353.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007542,Safety Filter AC-039-002,,814,32,,553.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007548,AIS kit for 4CTI marine,,24020,32,,16333.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007582,Stay - Radiator - 133HP Indl,,524,32,,356.32,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089200,
10007589,PRIMARY CARTRIDGE-AC-038-000-001,,3962,32,,2694.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007590,SAFETY CARTRIDGE-AC-038-000-002,,857,32,,582.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007594,Assy-Air Cleaner CIPL Loader,,13450,32,,9146,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007595,Assy-pipe air cleaner CIPL Loader,,4490,32,,3053.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73049000,
10007644,ADAPTOR FUEL SHUTOFF VALVE 22XM14x1.5,,114,32,,77.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007647,Kit Air intake for H6 Marine,,25050,32,,17034,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007648,Air cleaner assy for AIS H6 Marine,,11280,32,,7670.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007649,Pipe Assy powder coated AIS H6 Mar,,662,32,,450.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73049000,
10007650,Pipe Powder coated AIS H6 Marine,,741,32,,503.88,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73049000,
10007651,Air filter Primary H6 Marine,,6370,32,,4331.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007652,Air filter Safety H6 Marine,,2090,32,,1421.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007665,Bracket Air Cleaner Mtg. 205ps FG,,4400,32,,2992,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089200,
10007679,RADIATOR ASSLY 160 KVA,,94020,32,,63933.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007680,Bkt Air Cleaner Mtng 40 kVA CPCB II,,717,32,,487.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007682,Pipe Wtr-out Engout-Radin 100kVA CPCBII,,738,32,,501.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007683,Pipe Wtr-in Radout-Engin 100kVA CPCBII,,965,32,,656.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007684,Radiator Top Support 100kVA CPCBII,,271,32,,184.28,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007685,Bracket A-Cleaner-Mtg 6ETI-Engine FG,,4190,32,,2849.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
10007689,AIS KIT FG - 6ETI MARINE,,25210,32,,17142.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007690,HOSE REDUCER ELBOW - FG AIS 6ETI,,2000,32,,1360,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10007693,Valve Fuel shutoff 24V,,9710,32,,6602.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10007701,AIR FILTER  PRIMARY N6 Marine,,4120,32,,2801.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
10007705,Assembly Air Cleaner 160kVA CPCBII,,10390,32,,7065.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213100,
10007710,RADIATOR 100 KVA,,84389,32,,57384.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007713,BRACKET FG AIRCLEANER MTG for 4CTI,,2680,32,,1822.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007720,AL GENSET CONTROL UNIT GC1201,,20250,32,,13770,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,85030010,
10007721,Radiator 133hp loader,,176560,32,,120060.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089100,
10007726,PIPE EGR CPCBII,,2160,32,,1468.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007739,HOSE CAC- ID 81.5-Silicone,,1100,32,,748,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40093100,
10007743,Pipe CAC In-250 Neptune-II,,3170,32,,2155.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007744,Hose Reducer CAC In-250 Neptune-II,,4040,32,,2747.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,40091100,
10007755,HML Pipe - Coolant Inlet,,1020,32,,693.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007758,Bellow Expansion 80ID X 220L 4CTI,,10620,32,,7221.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099941,
10007759,Pipe Water Outlet 40 kVA CPCB II,,340,32,,231.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007760,Rad. Stay Supp. Bkt. 40 kVA CPCB II,,360,32,,244.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
10007769,ADAPTOR - FPTO N6 Marine,,3040,32,,2067.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84089090,
10007782,Bracket 2 - Pipe Holding N6 Marine,,1080,32,,734.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
